Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
1.2090210124306167e-05,0.0008307471812517564,0.00022824962923448378,0.0005061046121765389,0.0013833117497886044,0.0008375934561345791,0.0006635455706409665,0.0007524397525702844,0.0002688137599043336,0.001661809455028862,0.0016883027102508469,0.0001422164226652367,0.00048141281852671913,0.002179343354356697,0.0010520023399535547,0.00014723853981422896
0.00020804515243988408,0.0012986727460651895,1.9436231915581637e-08,7.300678145682332e-05,0.0006596434861520645,0.00023555129885196452,3.3321339905911795e-06,0.004725810911490547,0.00014914381463890236,0.0011191677049300075,0.00016876521513695814,0.0001463478207616789,6.398156470799332e-05,0.005208010951098144,0.006466049681030539,0.0003667188145024744
2.0380749025737666e-05,4.279035044352231e-08,0.0001770183399649669,0.0005435689301367605,0.0010394030746777722,0.0003721893270847848,0.0006032009761715862,0.001652920295605917,0.0005132808972084027,0.000721516785823717,0.0006793555549613473,3.089397737050109e-05,0.0002965991815074079,0.0003244611957906596,0.0009796469470698121,0.00010564280441592577
0.0009136428402082772,0.0014095581455500009,0.00016641514143944658,7.416435486823358e-06,7.481999975150755e-05,0.0002548684715574512,0.000997945280463125,0.0005631195277721046,0.000925402506122372,0.00022209043467212586,0.0008927861030651046,0.00011456684001999451,0.0007569774776776672,1.4530138696636219e-05,1.5559435300717406e-05,0.0005808537476186607
8.240833216161675e-05,0.000190858374504492,0.003020439534730343,0.0019041179351553528,0.001913219973883877,0.001143128017562306,3.9350922163200464e-05,0.0021305537613732564,0.0005412817400415118,0.00010822385560774889,5.329645029521213e-05,0.0016267753193063908,6.05665979417358e-05,0.003355804210243521,0.0012268771323411254,0.00033626194622476957
1.0193266551050684e-05,9.897311516413737e-05,4.992483072863152e-05,6.821602392403925e-06,0.0006838324875110685,3.3490790661422354e-06,0.0005454646633580029,0.00014090341556598912,0.0003718357596982774,0.00016129645823780708,0.0012067137482466572,0.0002200334980261287,0.0006129146412010844,0.0001133160175987441,0.0003076848906198651,0.0002929985153897474
0.00926973225929055,0.007994546509616063,0.009916674200776493,0.01048194655713068,0.013961128881107968,0.006650063115243368,0.0005564776889259784,0.008373431922553742,0.0002971353820257136,0.0005290240134021157,0.00047965670211738004,0.009809182638781166,0.0005215841888711742,0.003259030824496259,0.0029252393487308737,0.00047706361259647334
0.0039005360235793013,0.0030139622013475864,0.006285553417530933,0.0023192716723763884,0.0018612595369094376,0.0016274634596793597,0.005102032433495635,0.0013341712314372256,0.005076297535271099,0.0005857485671876689,0.005613116652604569,0.001362792636527263,0.004324769173540147,0.0020508581641164383,0.00365553386861156,0.004004738575340908
0.0009446413909564577,0.0005890115202313931,0.00011531955002007377,1.350897877727686e-07,0.0003083125057280617,0.0004371513151180395,0.0008979547067447732,0.0018099715299120175,0.02558990225312935,0.0006154866315742566,1.894023094854702e-06,3.5797682287966315e-05,0.0007539358956528686,0.021455407795879705,0.00587698606523851,0.0028359274513545113
0.0017171404547629554,0.0021067593140617624,0.0006256957906775329,0.0001765578676688473,0.00047980997743791304,0.00012161801015874579,0.001080935988505352,0.005359458663002928,0.0009774353405386862,0.0005031105217906326,0.0011261286317171548,0.00010638430897070422,0.0007931650664969037,0.01152671256856054,0.07133826247810801,0.0014102306617722951
0.0015302372769294692,0.0017486498123982716,0.0008232753615641936,0.0004391398672467517,0.0006205892285119918,0.0007477409656338752,0.0015727025450019971,0.0005030837121796916,0.0012313276700451625,0.00037700151711347885,0.001509237194690087,0.0009385174820976672,0.0007390274764599997,4.479984368510603e-05,0.001123093262992668,0.0006574002829905223
1.3459499228624106e-06,0.000310321048313654,0.0022022732673183804,0.0038141612257817092,0.0032861293603323044,0.0013913613125054736,0.0003284640354923457,0.00818788971116613,0.0001552906326938719,4.996695406739304e-06,8.153596464807733e-05,0.0010667313312613114,0.00036947598923008085,0.003971277314891636,0.0016392178878586253,0.00023696871596116248
0.00427068392777466,0.0038761594267345337,0.0029131954444989797,0.0010583871670194617,0.0013136513754597873,0.0007878600067120697,0.0011367820536729578,2.2131993578276832e-05,0.0010789031945428254,0.0004648254531631549,0.0022305764655446564,0.0017060613679988831,0.00076696104805693,0.00016473187024473174,3.742773381210096e-05,0.0004019103832515192
0.0017461738116876097,0.0014197847388768559,8.410566391389707e-05,0.00015013314724299925,0.0003014731314085542,9.685213056439407e-05,7.305127060538291e-05,0.00272824016604907,1.156404046742665e-05,0.0005979463641854199,0.00031583555431600324,4.452719251221704e-05,7.018817537185473e-05,8.654038501421796e-05,0.006452434586946915,3.8354364595497015e-06
0.002276019866888593,0.0018723609431689492,0.0010317915688399376,0.0012917055549760137,0.0012581322996545463,1.3334629871263048e-05,0.0005916700073085243,0.0006986973751354555,0.0003749848498411437,0.0006521918449131914,0.0009967729511150686,0.00020428548872786223,0.00038680862942841454,7.013789108605006e-06,0.0021539881670634697,0.00029650677727200564
0.0015732808227748585,0.0010793718806145838,0.0003863898644344485,0.000568552454773677,0.0007644834408090384,9.300534696434631e-05,0.0005162861726353343,0.0007870010339589423,0.00050434865538624,0.0007748374463832919,0.000636461353169096,7.899699800356652e-05,0.00026240444177694916,7.413627132211997e-05,0.0003757939039304714,0.0001988018375786993
0.0004451121038010139,0.0003925860361353034,9.224846013674431e-05,0.00010836833499647258,0.00013378533678813642,0.00020359971535802157,1.4569433379185703e-07,0.0016561988923467982,0.00025999334996855417,0.0005179042434078768,0.0001979575562333427,2.2134047868230255e-06,2.661310189092103e-05,0.005404496068780004,0.000993880521560929,0.00014055892607633264
